MovieID,Title,Title_Clean,Year,Genre_Count,Genres,Language,Country,Total Views,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)","Seventh Seal, The (Sjunde inseglet, Det)",1957.0,1,Drama,German,India,16069,Drama,,,,,
1238,Local Hero (1983),Local Hero,1983.0,1,Comedy,English,Canada,68504,Comedy,,,,,
1240,"Terminator, The (1984)","Terminator, The",1984.0,3,Action|Sci-Fi|Thriller,German,Italy,65134,Action,Sci-Fi,Thriller,,,
1241,Braindead (1992),Braindead,1992.0,2,Comedy|Horror,German,UK,50985,Comedy,Horror,,,,
1242,Glory (1989),Glory,1989.0,3,Action|Drama|War,Spanish,UK,45889,Action,Drama,War,,,
1243,Rosencrantz and Guildenstern Are Dead (1990),Rosencrantz and Guildenstern Are Dead,1990.0,2,Comedy|Drama,German,India,71652,Comedy,Drama,,,,
1244,Manhattan (1979),Manhattan,1979.0,3,Comedy|Drama|Romance,English,Italy,91304,Comedy,Drama,Romance,,,
1245,Miller's Crossing (1990),Miller's Crossing,1990.0,1,Drama,German,UK,10496,Drama,,,,,
1246,Dead Poets Society (1989),Dead Poets Society,1989.0,1,Drama,Italian,India,89427,Drama,,,,,
1247,"Graduate, The (1967)","Graduate, The",1967.0,2,Drama|Romance,Italian,France,5467,Drama,Romance,,,,
1248,Touch of Evil (1958),Touch of Evil,1958.0,3,Crime|Film-Noir|Thriller,Spanish,UK,85841,Crime,Film-Noir,Thriller,,,
1249,Nikita (La Femme Nikita) (1990),Nikita (La Femme Nikita),1990.0,1,Thriller,Spanish,UK,39920,Thriller,,,,,
1250,"Bridge on the River Kwai, The (1957)","Bridge on the River Kwai, The",1957.0,2,Drama|War,Spanish,France,99859,Drama,War,,,,
1251,8 1/2 (1963),8 1/2,1963.0,1,Drama,Spanish,France,60129,Drama,,,,,
1252,Chinatown (1974),Chinatown,1974.0,3,Film-Noir|Mystery|Thriller,German,Canada,80660,Film-Noir,Mystery,Thriller,,,
1253,"Day the Earth Stood Still, The (1951)","Day the Earth Stood Still, The",1951.0,2,Drama|Sci-Fi,German,USA,80192,Drama,Sci-Fi,,,,
1254,"Treasure of the Sierra Madre, The (1948)","Treasure of the Sierra Madre, The",1948.0,1,Adventure,French,USA,42029,Adventure,,,,,
1255,Bad Taste (1987),Bad Taste,1987.0,2,Comedy|Horror,English,Canada,31704,Comedy,Horror,,,,
1256,Duck Soup (1933),Duck Soup,1933.0,2,Comedy|War,German,Italy,23008,Comedy,War,,,,
1257,Better Off Dead... (1985),Better Off Dead...,1985.0,1,Comedy,Italian,Italy,36238,Comedy,,,,,
1258,"Shining, The (1980)","Shining, The",1980.0,1,Horror,English,Canada,98569,Horror,,,,,
1259,Stand by Me (1986),Stand by Me,1986.0,3,Adventure|Comedy|Drama,French,India,80570,Adventure,Comedy,Drama,,,
1260,M (1931),M,1931.0,3,Crime|Film-Noir|Thriller,English,USA,80431,Crime,Film-Noir,Thriller,,,
1261,Evil Dead II (Dead By Dawn) (1987),Evil Dead II (Dead By Dawn),1987.0,4,Action|Adventure|Comedy|Horror,Spanish,USA,48609,Action,Adventure,Comedy,Horror,,
1262,"Great Escape, The (1963)","Great Escape, The",1963.0,2,Adventure|War,Spanish,Italy,59339,Adventure,War,,,,
1263,"Deer Hunter, The (1978)","Deer Hunter, The",1978.0,2,Drama|War,English,France,8453,Drama,War,,,,
1264,Diva (1981),Diva,1981.0,5,Action|Drama|Mystery|Romance|Thriller,Italian,UK,68373,Action,Drama,Mystery,Romance,Thriller,
1265,Groundhog Day (1993),Groundhog Day,1993.0,2,Comedy|Romance,Italian,USA,62733,Comedy,Romance,,,,
1266,Unforgiven (1992),Unforgiven,1992.0,1,Western,German,Italy,72363,Western,,,,,
1267,"Manchurian Candidate, The (1962)","Manchurian Candidate, The",1962.0,2,Film-Noir|Thriller,Spanish,Italy,90587,Film-Noir,Thriller,,,,
1268,Pump Up the Volume (1990),Pump Up the Volume,1990.0,1,Drama,Spanish,India,17655,Drama,,,,,
1269,Arsenic and Old Lace (1944),Arsenic and Old Lace,1944.0,3,Comedy|Mystery|Thriller,German,India,57770,Comedy,Mystery,Thriller,,,
1270,Back to the Future (1985),Back to the Future,1985.0,2,Comedy|Sci-Fi,French,USA,32620,Comedy,Sci-Fi,,,,
1271,Fried Green Tomatoes (1991),Fried Green Tomatoes,1991.0,1,Drama,Spanish,France,49506,Drama,,,,,
1272,Patton (1970),Patton,1970.0,2,Drama|War,Spanish,UK,12849,Drama,War,,,,
1273,Down by Law (1986),Down by Law,1986.0,2,Comedy|Drama,Italian,UK,71438,Comedy,Drama,,,,
1274,Akira (1988),Akira,1988.0,4,Adventure|Animation|Sci-Fi|Thriller,German,France,50823,Adventure,Animation,Sci-Fi,Thriller,,
1275,Highlander (1986),Highlander,1986.0,2,Action|Adventure,Spanish,India,69243,Action,Adventure,,,,
1276,Cool Hand Luke (1967),Cool Hand Luke,1967.0,2,Comedy|Drama,English,Italy,91756,Comedy,Drama,,,,
1277,Cyrano de Bergerac (1990),Cyrano de Bergerac,1990.0,3,Action|Drama|Romance,Spanish,UK,43925,Action,Drama,Romance,,,
1278,Young Frankenstein (1974),Young Frankenstein,1974.0,2,Comedy|Horror,French,USA,69524,Comedy,Horror,,,,
1279,Night on Earth (1991),Night on Earth,1991.0,2,Comedy|Drama,Spanish,USA,42853,Comedy,Drama,,,,
1280,Raise the Red Lantern (1991),Raise the Red Lantern,1991.0,1,Drama,Spanish,India,65300,Drama,,,,,
1281,"Great Dictator, The (1940)","Great Dictator, The",1940.0,1,Comedy,Spanish,India,1549,Comedy,,,,,
1282,Fantasia (1940),Fantasia,1940.0,3,Animation|Children's|Musical,German,Canada,73394,Animation,Children's,Musical,,,
1283,High Noon (1952),High Noon,1952.0,1,Western,German,Italy,92253,Western,,,,,
1284,"Big Sleep, The (1946)","Big Sleep, The",1946.0,2,Film-Noir|Mystery,English,UK,66942,Film-Noir,Mystery,,,,
1285,Heathers (1989),Heathers,1989.0,1,Comedy,Italian,India,95090,Comedy,,,,,
1286,Somewhere in Time (1980),Somewhere in Time,1980.0,2,Drama|Romance,Italian,India,10176,Drama,Romance,,,,
1287,Ben-Hur (1959),Ben-Hur,1959.0,3,Action|Adventure|Drama,Italian,India,6909,Action,Adventure,Drama,,,
1288,This Is Spinal Tap (1984),This Is Spinal Tap,1984.0,3,Comedy|Drama|Musical,Spanish,USA,40829,Comedy,Drama,Musical,,,
1289,Koyaanisqatsi (1983),Koyaanisqatsi,1983.0,2,Documentary|War,French,Italy,59676,Documentary,War,,,,
1290,Some Kind of Wonderful (1987),Some Kind of Wonderful,1987.0,2,Drama|Romance,Spanish,USA,51229,Drama,Romance,,,,
1291,Indiana Jones and the Last Crusade (1989),Indiana Jones and the Last Crusade,1989.0,2,Action|Adventure,German,Italy,46925,Action,Adventure,,,,
1292,Being There (1979),Being There,1979.0,1,Comedy,Spanish,Italy,73803,Comedy,,,,,
1293,Gandhi (1982),Gandhi,1982.0,1,Drama,Spanish,Canada,79783,Drama,,,,,
1294,M*A*S*H (1970),M*A*S*H,1970.0,2,Comedy|War,Italian,Italy,88965,Comedy,War,,,,
1295,"Unbearable Lightness of Being, The (1988)","Unbearable Lightness of Being, The",1988.0,1,Drama,German,Italy,27604,Drama,,,,,
1296,"Room with a View, A (1986)","Room with a View, A",1986.0,2,Drama|Romance,English,Italy,12754,Drama,Romance,,,,
1297,Real Genius (1985),Real Genius,1985.0,1,Comedy,Italian,Canada,39978,Comedy,,,,,
1298,Pink Floyd - The Wall (1982),Pink Floyd - The Wall,1982.0,3,Drama|Musical|War,Spanish,Italy,93258,Drama,Musical,War,,,
1299,"Killing Fields, The (1984)","Killing Fields, The",1984.0,2,Drama|War,Italian,Italy,95847,Drama,War,,,,
1300,My Life as a Dog (Mitt liv som hund) (1985),My Life as a Dog (Mitt liv som hund),1985.0,1,Drama,English,France,97722,Drama,,,,,
1301,Forbidden Planet (1956),Forbidden Planet,1956.0,1,Sci-Fi,German,India,57033,Sci-Fi,,,,,
1302,Field of Dreams (1989),Field of Dreams,1989.0,1,Drama,German,Italy,17533,Drama,,,,,
1303,"Man Who Would Be King, The (1975)","Man Who Would Be King, The",1975.0,1,Adventure,Italian,Italy,34561,Adventure,,,,,
1304,Butch Cassidy and the Sundance Kid (1969),Butch Cassidy and the Sundance Kid,1969.0,3,Action|Comedy|Western,German,India,92205,Action,Comedy,Western,,,
1305,"Paris, Texas (1984)","Paris, Texas",1984.0,1,Drama,Spanish,France,77097,Drama,,,,,
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Until the End of the World (Bis ans Ende der Welt),1991.0,2,Drama|Sci-Fi,French,France,62782,Drama,Sci-Fi,,,,
1307,When Harry Met Sally... (1989),When Harry Met Sally...,1989.0,2,Comedy|Romance,French,USA,46433,Comedy,Romance,,,,
1308,I Shot a Man in Vegas (1995),I Shot a Man in Vegas,1995.0,1,Comedy,Spanish,France,95793,Comedy,,,,,
1309,Parallel Sons (1995),Parallel Sons,1995.0,2,Drama|Romance,German,UK,61004,Drama,Romance,,,,
1310,Hype! (1996),Hype!,1996.0,1,Documentary,English,UK,98406,Documentary,,,,,
1311,Santa with Muscles (1996),Santa with Muscles,1996.0,1,Comedy,French,France,7392,Comedy,,,,,
1312,Female Perversions (1996),Female Perversions,1996.0,1,Drama,English,Italy,87719,Drama,,,,,
1313,Mad Dog Time (1996),Mad Dog Time,1996.0,1,Crime,Spanish,Canada,52722,Crime,,,,,
1314,Breathing Room (1996),Breathing Room,1996.0,1,Romance,Spanish,UK,71882,Romance,,,,,
1315,Paris Was a Woman (1995),Paris Was a Woman,1995.0,1,Documentary,German,France,14404,Documentary,,,,,
1316,Anna (1996),Anna,1996.0,1,Drama,Italian,France,55723,Drama,,,,,
1317,I'm Not Rappaport (1996),I'm Not Rappaport,1996.0,1,Comedy,Spanish,UK,82739,Comedy,,,,,
1318,Blue Juice (1995),Blue Juice,1995.0,2,Comedy|Drama,Spanish,India,39428,Comedy,Drama,,,,
1319,Kids of Survival (1993),Kids of Survival,1993.0,1,Documentary,German,UK,94040,Documentary,,,,,
1320,Alien³ (1992),Alien³,1992.0,4,Action|Horror|Sci-Fi|Thriller,Italian,Canada,40566,Action,Horror,Sci-Fi,Thriller,,
1321,"American Werewolf in London, An (1981)","American Werewolf in London, An",1981.0,1,Horror,Spanish,UK,81073,Horror,,,,,
1322,Amityville 1992: It's About Time (1992),Amityville 1992: It's About Time,1992.0,1,Horror,Italian,UK,46259,Horror,,,,,
1323,Amityville 3-D (1983),Amityville 3-D,1983.0,1,Horror,Italian,India,48593,Horror,,,,,
1324,Amityville: Dollhouse (1996),Amityville: Dollhouse,1996.0,1,Horror,Italian,USA,89405,Horror,,,,,
1325,Amityville: A New Generation (1993),Amityville: A New Generation,1993.0,1,Horror,Italian,Italy,14950,Horror,,,,,
1326,Amityville II: The Possession (1982),Amityville II: The Possession,1982.0,1,Horror,English,USA,7354,Horror,,,,,
1327,"Amityville Horror, The (1979)","Amityville Horror, The",1979.0,1,Horror,French,France,54082,Horror,,,,,
1328,"Amityville Curse, The (1990)","Amityville Curse, The",1990.0,1,Horror,Italian,France,23452,Horror,,,,,
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Blood For Dracula (Andy Warhol's Dracula),1974.0,1,Horror,Italian,India,15325,Horror,,,,,
1330,April Fool's Day (1986),April Fool's Day,1986.0,2,Comedy|Horror,Italian,UK,47372,Comedy,Horror,,,,
1331,Audrey Rose (1977),Audrey Rose,1977.0,1,Horror,English,USA,48775,Horror,,,,,
1332,"Believers, The (1987)","Believers, The",1987.0,2,Horror|Thriller,Italian,Canada,83534,Horror,Thriller,,,,
1333,"Birds, The (1963)","Birds, The",1963.0,1,Horror,Spanish,Italy,40646,Horror,,,,,
1334,"Blob, The (1958)","Blob, The",1958.0,2,Horror|Sci-Fi,Italian,France,87596,Horror,Sci-Fi,,,,
1335,Blood Beach (1981),Blood Beach,1981.0,2,Action|Horror,French,France,22483,Action,Horror,,,,
1336,Body Parts (1991),Body Parts,1991.0,1,Horror,Italian,USA,96567,Horror,,,,,
1337,"Body Snatcher, The (1945)","Body Snatcher, The",1945.0,1,Horror,Spanish,France,34434,Horror,,,,,
1339,Bram Stoker's Dracula (1992),Bram Stoker's Dracula,1992.0,2,Horror|Romance,Spanish,Italy,99574,Horror,Romance,,,,
1340,Bride of Frankenstein (1935),Bride of Frankenstein,1935.0,1,Horror,Italian,Italy,13835,Horror,,,,,
1341,Burnt Offerings (1976),Burnt Offerings,1976.0,1,Horror,Italian,USA,8605,Horror,,,,,
1342,Candyman (1992),Candyman,1992.0,1,Horror,English,UK,92607,Horror,,,,,
1343,Cape Fear (1991),Cape Fear,1991.0,1,Thriller,English,UK,1915,Thriller,,,,,
1344,Cape Fear (1962),Cape Fear,1962.0,2,Film-Noir|Thriller,German,USA,23895,Film-Noir,Thriller,,,,
1345,Carrie (1976),Carrie,1976.0,1,Horror,English,Italy,88659,Horror,,,,,
1346,Cat People (1982),Cat People,1982.0,1,Horror,English,France,87155,Horror,,,,,
1347,"Nightmare on Elm Street, A (1984)","Nightmare on Elm Street, A",1984.0,1,Horror,Italian,Canada,15057,Horror,,,,,
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)","Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922.0,1,Horror,Spanish,France,86963,Horror,,,,,
1349,Nosferatu a Venezia (1986),Nosferatu a Venezia,1986.0,1,Horror,French,Italy,73026,Horror,,,,,
1350,"Omen, The (1976)","Omen, The",1976.0,1,Horror,English,India,35621,Horror,,,,,
1351,Blood & Wine (1997),Blood & Wine,1997.0,1,Drama,German,France,26696,Drama,,,,,
1352,Albino Alligator (1996),Albino Alligator,1996.0,2,Crime|Thriller,Italian,Canada,17711,Crime,Thriller,,,,
1353,"Mirror Has Two Faces, The (1996)","Mirror Has Two Faces, The",1996.0,2,Comedy|Romance,English,Italy,19197,Comedy,Romance,,,,
1354,Breaking the Waves (1996),Breaking the Waves,1996.0,1,Drama,Italian,Italy,21473,Drama,,,,,
1355,Nightwatch (1997),Nightwatch,1997.0,2,Horror|Thriller,Spanish,France,66352,Horror,Thriller,,,,
1356,Star Trek: First Contact (1996),Star Trek: First Contact,1996.0,3,Action|Adventure|Sci-Fi,French,UK,76221,Action,Adventure,Sci-Fi,,,
1357,Shine (1996),Shine,1996.0,2,Drama|Romance,English,Italy,47335,Drama,Romance,,,,
1358,Sling Blade (1996),Sling Blade,1996.0,2,Drama|Thriller,Italian,India,65610,Drama,Thriller,,,,
1359,Jingle All the Way (1996),Jingle All the Way,1996.0,3,Adventure|Children's|Comedy,English,India,10027,Adventure,Children's,Comedy,,,
1360,Identification of a Woman (Identificazione di una donna) (1982),Identification of a Woman (Identificazione di una donna),1982.0,1,Drama,German,USA,74810,Drama,,,,,
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Paradise Lost: The Child Murders at Robin Hood Hills,1996.0,1,Documentary,Italian,India,90489,Documentary,,,,,
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",1970.0,1,Drama,French,USA,91434,Drama,,,,,
1363,"Preacher's Wife, The (1996)","Preacher's Wife, The",1996.0,1,Drama,Italian,USA,34022,Drama,,,,,
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Zero Kelvin (Kjærlighetens kjøtere),1995.0,1,Action,Spanish,France,60151,Action,,,,,
1365,Ridicule (1996),Ridicule,1996.0,1,Drama,French,India,12530,Drama,,,,,
1366,"Crucible, The (1996)","Crucible, The",1996.0,1,Drama,Italian,Canada,95661,Drama,,,,,
1367,101 Dalmatians (1996),101 Dalmatians,1996.0,2,Children's|Comedy,Italian,USA,37963,Children's,Comedy,,,,
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)","Forbidden Christ, The (Cristo proibito, Il)",1950.0,1,Drama,German,Italy,92211,Drama,,,,,
1369,I Can't Sleep (J'ai pas sommeil) (1994),I Can't Sleep (J'ai pas sommeil),1994.0,2,Drama|Thriller,English,Canada,74128,Drama,Thriller,,,,
1370,Die Hard 2 (1990),Die Hard 2,1990.0,2,Action|Thriller,German,UK,73508,Action,Thriller,,,,
1371,Star Trek: The Motion Picture (1979),Star Trek: The Motion Picture,1979.0,3,Action|Adventure|Sci-Fi,German,France,99109,Action,Adventure,Sci-Fi,,,
1372,Star Trek VI: The Undiscovered Country (1991),Star Trek VI: The Undiscovered Country,1991.0,3,Action|Adventure|Sci-Fi,Spanish,France,5786,Action,Adventure,Sci-Fi,,,
1373,Star Trek V: The Final Frontier (1989),Star Trek V: The Final Frontier,1989.0,3,Action|Adventure|Sci-Fi,German,Italy,72676,Action,Adventure,Sci-Fi,,,
1374,Star Trek: The Wrath of Khan (1982),Star Trek: The Wrath of Khan,1982.0,3,Action|Adventure|Sci-Fi,French,UK,82845,Action,Adventure,Sci-Fi,,,
1375,Star Trek III: The Search for Spock (1984),Star Trek III: The Search for Spock,1984.0,3,Action|Adventure|Sci-Fi,Italian,Italy,31440,Action,Adventure,Sci-Fi,,,
1376,Star Trek IV: The Voyage Home (1986),Star Trek IV: The Voyage Home,1986.0,3,Action|Adventure|Sci-Fi,Italian,Italy,2113,Action,Adventure,Sci-Fi,,,
1377,Batman Returns (1992),Batman Returns,1992.0,4,Action|Adventure|Comedy|Crime,Italian,Canada,1862,Action,Adventure,Comedy,Crime,,
1378,Young Guns (1988),Young Guns,1988.0,3,Action|Comedy|Western,French,USA,71677,Action,Comedy,Western,,,
1379,Young Guns II (1990),Young Guns II,1990.0,3,Action|Comedy|Western,German,Canada,33562,Action,Comedy,Western,,,
1380,Grease (1978),Grease,1978.0,3,Comedy|Musical|Romance,Spanish,UK,63726,Comedy,Musical,Romance,,,
1381,Grease 2 (1982),Grease 2,1982.0,3,Comedy|Musical|Romance,English,Italy,41259,Comedy,Musical,Romance,,,
1382,Marked for Death (1990),Marked for Death,1990.0,2,Action|Drama,English,Italy,20224,Action,Drama,,,,
1383,Adrenalin: Fear the Rush (1996),Adrenalin: Fear the Rush,1996.0,2,Action|Sci-Fi,Italian,UK,40577,Action,Sci-Fi,,,,
1384,"Substance of Fire, The (1996)","Substance of Fire, The",1996.0,1,Drama,French,India,48407,Drama,,,,,
1385,Under Siege (1992),Under Siege,1992.0,1,Action,Italian,USA,29838,Action,,,,,
1386,Terror in a Texas Town (1958),Terror in a Texas Town,1958.0,1,Western,French,Canada,52998,Western,,,,,
1387,Jaws (1975),Jaws,1975.0,2,Action|Horror,English,Canada,69086,Action,Horror,,,,
1388,Jaws 2 (1978),Jaws 2,1978.0,2,Action|Horror,German,Canada,1540,Action,Horror,,,,
1389,Jaws 3-D (1983),Jaws 3-D,1983.0,2,Action|Horror,English,India,94548,Action,Horror,,,,
1390,My Fellow Americans (1996),My Fellow Americans,1996.0,1,Comedy,German,UK,50605,Comedy,,,,,
1391,Mars Attacks! (1996),Mars Attacks!,1996.0,4,Action|Comedy|Sci-Fi|War,English,Canada,29240,Action,Comedy,Sci-Fi,War,,
1392,Citizen Ruth (1996),Citizen Ruth,1996.0,2,Comedy|Drama,English,UK,48159,Comedy,Drama,,,,
1393,Jerry Maguire (1996),Jerry Maguire,1996.0,2,Drama|Romance,English,Italy,25227,Drama,Romance,,,,
1394,Raising Arizona (1987),Raising Arizona,1987.0,1,Comedy,Italian,UK,51564,Comedy,,,,,
1395,Tin Men (1987),Tin Men,1987.0,2,Comedy|Drama,German,USA,2321,Comedy,Drama,,,,
1396,Sneakers (1992),Sneakers,1992.0,3,Crime|Drama|Sci-Fi,English,UK,61919,Crime,Drama,Sci-Fi,,,
1397,Bastard Out of Carolina (1996),Bastard Out of Carolina,1996.0,1,Drama,French,India,23500,Drama,,,,,
1398,In Love and War (1996),In Love and War,1996.0,2,Romance|War,Italian,Italy,15596,Romance,War,,,,
1399,Marvin's Room (1996),Marvin's Room,1996.0,1,Drama,Spanish,France,68442,Drama,,,,,
1400,Somebody is Waiting (1996),Somebody is Waiting,1996.0,1,Drama,Spanish,Canada,89410,Drama,,,,,
1401,Ghosts of Mississippi (1996),Ghosts of Mississippi,1996.0,1,Drama,French,France,13516,Drama,,,,,
1404,Night Falls on Manhattan (1997),Night Falls on Manhattan,1997.0,2,Crime|Drama,Spanish,UK,25477,Crime,Drama,,,,
1405,Beavis and Butt-head Do America (1996),Beavis and Butt-head Do America,1996.0,2,Animation|Comedy,German,France,35314,Animation,Comedy,,,,
1406,"Cérémonie, La (1995)","Cérémonie, La",1995.0,1,Drama,English,UK,19588,Drama,,,,,
1407,Scream (1996),Scream,1996.0,2,Horror|Thriller,Spanish,India,6726,Horror,Thriller,,,,
1408,"Last of the Mohicans, The (1992)","Last of the Mohicans, The",1992.0,3,Action|Romance|War,French,USA,85617,Action,Romance,War,,,
1409,Michael (1996),Michael,1996.0,2,Comedy|Romance,Spanish,Italy,3055,Comedy,Romance,,,,
1410,"Evening Star, The (1996)","Evening Star, The",1996.0,2,Comedy|Drama,French,USA,52455,Comedy,Drama,,,,
1411,Hamlet (1996),Hamlet,1996.0,1,Drama,French,Canada,82105,Drama,,,,,
1412,Some Mother's Son (1996),Some Mother's Son,1996.0,1,Drama,Italian,UK,2920,Drama,,,,,
1413,"Whole Wide World, The (1996)","Whole Wide World, The",1996.0,1,Drama,Italian,Canada,67616,Drama,,,,,
1414,Mother (1996),Mother,1996.0,1,Comedy,Spanish,Italy,63671,Comedy,,,,,
1415,"Thieves (Voleurs, Les) (1996)","Thieves (Voleurs, Les)",1996.0,3,Crime|Drama|Romance,German,France,49454,Crime,Drama,Romance,,,
1416,Evita (1996),Evita,1996.0,2,Drama|Musical,French,Canada,58525,Drama,Musical,,,,
1417,"Portrait of a Lady, The (1996)","Portrait of a Lady, The",1996.0,1,Drama,French,France,67198,Drama,,,,,
1419,Walkabout (1971),Walkabout,1971.0,1,Drama,German,UK,32445,Drama,,,,,
1420,Message to Love: The Isle of Wight Festival (1996),Message to Love: The Isle of Wight Festival,1996.0,1,Documentary,English,USA,14088,Documentary,,,,,
1421,Grateful Dead (1995),Grateful Dead,1995.0,1,Documentary,Italian,USA,22990,Documentary,,,,,
1422,Murder at 1600 (1997),Murder at 1600,1997.0,2,Mystery|Thriller,French,Italy,51251,Mystery,Thriller,,,,
1423,Hearts and Minds (1996),Hearts and Minds,1996.0,1,Drama,German,Italy,64909,Drama,,,,,
1424,Inside (1996),Inside,1996.0,1,Action,English,India,3312,Action,,,,,
1425,Fierce Creatures (1997),Fierce Creatures,1997.0,1,Comedy,Italian,France,93493,Comedy,,,,,
1426,Zeus and Roxanne (1997),Zeus and Roxanne,1997.0,1,Children's,Spanish,Canada,86042,Children's,,,,,
1427,Turbulence (1997),Turbulence,1997.0,1,Thriller,French,Canada,42849,Thriller,,,,,
1428,Angel Baby (1995),Angel Baby,1995.0,1,Drama,German,Italy,28392,Drama,,,,,
1429,Jackie Chan's First Strike (1996),Jackie Chan's First Strike,1996.0,1,Action,Italian,USA,12748,Action,,,,,
1430,Underworld (1997),Underworld,1997.0,1,Thriller,Italian,India,21158,Thriller,,,,,
1431,Beverly Hills Ninja (1997),Beverly Hills Ninja,1997.0,2,Action|Comedy,German,Canada,88652,Action,Comedy,,,,
